case,cavities,material_type,molde_area,costs,complexity,subcontracting,num_peca,start_timestamp,time:timestamp,activity,org:resource,sub_processo
2696,1,PA6.6-GF40,Automovel,41000,3,0,81,2015-02-06 09:25:39,2015-02-06 09:58:35,Fresagem,User 71,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,81,2015-04-06 20:47:23,2015-04-06 21:10:53,Maquinacao de Eletrodos,No User,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,81,2015-04-10 11:02:00,2015-04-13 06:55:59,Erosao,No User,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,81,2015-06-08 11:30:43,2015-06-11 08:02:15,Maquinacao de Eletrodos,No User,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,80,2015-05-26 14:27:04,2015-05-26 17:05:04,Desenho Eletrodos,User 50,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,80,2015-05-27 17:38:07,2015-05-31 07:25:37,Maquinacao de Eletrodos,No User,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,80,2015-06-08 14:41:40,2015-06-08 15:44:43,Polimento,User 106,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,82,2015-04-02 18:51:20,2015-04-02 19:42:37,Desenho Eletrodos,User 43,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,82,2015-04-06 21:10:54,2015-04-06 22:53:37,Maquinacao de Eletrodos,No User,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,82,2015-04-07 18:57:00,2015-04-09 16:48:13,Erosao,No User,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,82,2015-06-08 13:52:59,2015-06-10 12:19:31,Maquinacao de Eletrodos,No User,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,82,2015-06-15 15:09:34,2015-06-17 19:35:08,Fresagem,User 74,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,82,2015-06-29 22:23:16,2015-06-29 22:33:59,CAM,User 50,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,82,2015-06-30 02:21:36,2015-07-02 08:21:18,Maquinacao,No User,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,82,2015-06-30 22:59:49,2015-06-30 23:57:21,CAM,User 50,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,82,2015-06-30 23:58:50,2015-07-01 00:13:53,Desenho Eletrodos,User 50,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,82,2015-07-01 04:10:05,2015-07-03 15:23:45,Maquinacao,No User,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,82,2015-07-05 13:37:05,2015-07-08 05:27:17,Maquinacao de Eletrodos,No User,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,56,2015-07-09 11:35:56,2015-07-09 17:07:48,Fresagem,User 74,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-02-11 08:27:48,2015-02-16 22:04:10,Maquinacao de Eletrodos,No User,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-02-11 08:49:00,2015-02-17 01:49:00,Erosao,User 42,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-04-02 13:58:04,2015-04-02 18:50:42,Desenho Eletrodos,User 43,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-04-06 17:41:13,2015-04-12 12:04:28,Maquinacao de Eletrodos,No User,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-04-10 12:14:57,2015-04-16 12:15:18,Erosao,User 97,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-04-13 09:03:09,2015-04-13 09:29:00,Polimento,User 106,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-05-29 19:34:29,2015-06-04 22:42:55,Maquinacao de Eletrodos,No User,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-06-30 21:02:23,2015-06-30 21:25:55,Desenho Eletrodos,User 50,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-07-07 11:00:20,2015-07-13 14:59:29,Maquinacao de Eletrodos,No User,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-07-07 14:47:00,2015-07-13 21:18:29,Erosao,User 39,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-07-10 08:05:10,2015-07-10 08:34:34,Polimento,User 106,RETIFICACAO
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2016-04-07 11:21:00,2016-04-13 20:12:29,Erosao,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-07-20 15:40:44,2015-07-30 11:57:09,Pecas,User 24,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-07-24 08:09:19,2015-07-24 09:23:22,Bancada,User 86,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-07-29 10:31:06,2015-07-29 10:48:27,Polimento,User 13,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-07-29 15:19:38,2015-08-08 23:52:26,Bancada,User 92,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-14 15:38:01,2015-09-14 18:00:27,Estrutura,User 22,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-15 08:01:30,2015-09-15 10:18:59,Preliminares,User 22,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-15 11:32:57,2015-09-15 12:30:59,Estrutura,User 22,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-15 13:29:02,2015-09-15 16:30:14,Preliminares,User 22,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-15 14:03:36,2015-09-15 16:57:39,Bancada,User 64,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-15 16:35:57,2015-09-26 03:25:34,Preliminares,User 22,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-23 09:46:39,2015-09-23 12:34:33,Estrutura,User 27,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-23 13:28:23,2015-09-23 13:28:26,Preliminares,User 27,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-24 12:10:26,2015-10-04 23:50:05,Fresagem,User 71,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-24 15:17:26,2015-10-06 10:50:04,Bancada,User 64,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-11-25 13:39:02,2015-12-07 15:20:53,Estrutura,User 25,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-11-26 13:30:27,2015-12-08 16:48:52,Preliminares,User 25,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-11-27 11:20:46,2015-11-27 12:29:55,Estrutura,User 25,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-11-27 13:30:01,2015-11-27 13:33:32,Preliminares,User 25,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-11-28 09:00:22,2015-12-10 17:13:22,Bancada,User 64,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-11-30 09:53:21,2015-11-30 10:23:28,Fresagem,User 72,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-12-01 09:53:10,2015-12-01 10:30:19,Estrutura,User 25,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-12-01 12:16:34,2015-12-13 21:10:33,Fresagem,User 71,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-12-02 12:08:03,2015-12-02 12:30:04,Estrutura,User 25,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-12-02 13:38:17,2015-12-02 13:38:20,Preliminares,User 25,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-12-04 08:01:13,2015-12-17 13:04:55,Bancada,User 15,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-12-11 15:51:28,2015-12-11 16:27:34,Fresagem,User 74,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-07-27 17:00:48,2015-08-03 21:59:26,Maquinacao de Eletrodos,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-07-29 10:08:00,2015-08-06 04:04:51,Erosao,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-07-30 06:43:07,2015-07-30 07:36:18,Polimento,User 13,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-09-17 06:09:21,2015-09-25 03:38:57,Desenho Eletrodos,User 43,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-09-22 21:39:36,2015-10-01 08:06:31,Maquinacao de Eletrodos,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-09-24 14:49:00,2015-10-03 07:16:33,Erosao,User 97,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-09-25 08:29:34,2015-10-04 01:11:43,Maquinacao de Eletrodos,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-09-25 15:11:00,2015-10-04 08:18:15,Erosao,User 97,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-09-28 14:09:38,2015-10-07 07:33:05,Maquinacao de Eletrodos,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-09-29 07:52:00,2015-10-08 03:20:37,Erosao,User 97,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-10-14 11:31:37,2015-10-23 08:14:32,Polimento,User 13,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-12-02 09:29:24,2015-12-11 08:24:39,Maquinacao de Eletrodos,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-12-02 17:56:53,2015-12-11 17:00:55,Fio,User 40,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-12-02 18:54:31,2015-12-11 19:24:37,Maquinacao de Eletrodos,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-12-03 08:27:08,2015-12-03 08:59:38,Fio,User 40,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-12-03 08:32:04,2015-12-12 11:38:40,Erosao,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-12-03 15:21:00,2015-12-12 20:32:31,Fio,User 40,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-12-04 14:43:17,2015-12-04 18:01:18,Erosao,User 41,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-12-04 16:26:31,2015-12-04 16:36:09,Polimento,User 13,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,101,2015-07-29 10:48:27,2015-07-29 20:53:14,Polimento,User 13,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-07-26 16:11:20,2015-08-01 12:29:11,Maquinacao de Eletrodos,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-07-28 10:04:00,2015-08-03 10:20:13,Erosao,User 39,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-07-28 14:47:45,2015-08-03 15:19:04,Maquinacao de Eletrodos,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-07-28 15:42:00,2015-08-04 14:52:42,Erosao,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-07-29 11:02:09,2015-08-05 10:46:59,Polimento,User 13,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-09-17 06:09:28,2015-09-17 06:09:29,Desenho Eletrodos,User 50,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-09-22 17:05:06,2015-09-30 01:58:53,Maquinacao de Eletrodos,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-09-23 10:30:00,2015-10-01 02:20:48,Erosao,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-09-25 08:23:13,2015-10-03 00:26:43,Maquinacao de Eletrodos,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-09-25 14:49:00,2015-10-03 07:27:52,Erosao,User 97,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-09-28 12:00:47,2015-10-06 07:34:00,Maquinacao de Eletrodos,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-09-28 18:02:00,2015-10-06 15:27:15,Erosao,User 97,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-12-02 09:03:52,2015-12-10 07:20:10,Maquinacao de Eletrodos,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-12-02 09:49:55,2015-12-10 08:59:22,Erosao,User 97,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-12-04 12:03:51,2015-12-04 12:28:06,Polimento,User 13,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,3,2015-11-30 16:20:04,2015-11-30 18:18:23,Fresagem,User 72,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,201,2015-07-29 17:55:58,2015-07-29 19:12:15,Erosao,User 39,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,201,2015-07-29 19:30:50,2015-07-30 08:59:57,Polimento,User 13,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,201,2015-09-23 21:17:04,2015-09-23 21:38:37,CAM,User 50,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,201,2015-09-24 00:06:02,2015-09-24 13:50:13,Maquinacao,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,201,2015-10-14 10:44:07,2015-10-15 01:33:00,Polimento,User 13,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,201,2015-12-02 10:35:30,2015-12-03 02:45:34,Maquinacao de Eletrodos,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,201,2015-12-02 11:35:20,2015-12-03 06:14:59,Erosao,User 97,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,201,2015-12-04 12:28:06,2015-12-05 08:10:42,Polimento,User 13,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,81,2015-07-27 10:29:00,2015-07-29 06:47:16,Erosao,User 39,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,81,2015-07-28 08:53:36,2015-07-30 06:02:58,Maquinacao de Eletrodos,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,81,2015-07-28 15:17:00,2015-07-30 13:11:14,Erosao,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,81,2015-07-29 10:19:35,2015-07-29 10:31:06,Polimento,User 13,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,81,2015-12-02 11:39:21,2015-12-04 17:49:02,Maquinacao de Eletrodos,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,81,2015-12-02 18:18:06,2015-12-05 03:34:34,Erosao,User 39,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-30 08:17:44,2015-06-30 10:01:04,Fresagem,User 71,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-07-28 16:59:51,2015-07-31 22:32:18,Polimento,User 13,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-09-16 15:03:01,2015-09-20 00:40:15,Desenho Eletrodos,User 50,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-09-21 16:47:40,2015-09-25 10:07:24,Maquinacao de Eletrodos,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-09-24 10:18:00,2015-09-28 09:52:59,Erosao,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-09-24 17:25:02,2015-09-28 17:34:26,Polimento,User 13,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-09-28 09:29:35,2015-10-02 14:24:45,Erosao,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-12-02 11:16:09,2015-12-06 16:57:42,Maquinacao de Eletrodos,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-12-03 11:00:09,2015-12-07 18:31:23,Erosao,User 97,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-12-04 09:16:37,2015-12-04 10:31:55,Polimento,User 13,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,80,2016-01-18 19:36:27,2016-01-23 03:50:38,Maquinacao de Eletrodos,No User,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,0,2015-09-24 10:48:30,2015-09-24 13:15:00,Torno,User 51,RETIFICACAO
2734,2,PA66 GF40,Automovel,67000,3,0,0,2015-12-02 09:55:05,2015-12-02 12:53:48,Erosao,User 97,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-06-29 08:00:09,2015-07-10 05:52:18,Bancada,User 64,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-07-06 08:14:34,2015-07-06 09:27:47,Fresagem,User 72,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-07-07 08:29:38,2015-07-07 08:38:14,Bancada,User 64,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-07-14 11:39:39,2015-07-14 12:29:27,Estrutura,User 22,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-07-14 13:25:40,2015-07-14 14:21:29,Preliminares,User 22,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-07-14 13:41:19,2015-07-14 15:05:06,Fresagem,User 71,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-07-21 09:41:51,2015-08-01 09:36:11,Pecas,User 24,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-07-21 13:27:26,2015-08-02 05:32:43,Bancada,User 92,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-09-04 16:51:43,2015-09-04 17:10:38,Fresagem,User 74,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-09-16 10:37:41,2015-09-16 12:30:56,Estrutura,User 22,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-09-16 13:38:07,2015-09-16 17:18:50,Preliminares,User 22,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-09-17 07:57:23,2015-09-17 08:34:46,Bancada,User 64,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-09-17 07:58:24,2015-09-17 07:58:29,Preliminares,User 22,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-09-23 13:28:50,2015-09-23 16:40:59,Estrutura,User 27,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-09-23 15:56:44,2015-09-23 18:58:26,Bancada,User 64,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-09-24 08:22:26,2015-09-24 10:02:32,Fresagem,User 71,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-09-25 08:19:14,2015-10-08 03:56:12,Bancada,User 64,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-11-26 08:00:55,2015-11-26 11:41:53,Estrutura,User 25,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-11-26 15:07:00,2015-11-26 16:59:59,Preliminares,User 25,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-11-30 09:24:59,2015-11-30 12:31:00,Bancada,User 64,RETIFICACAO
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-12-02 09:43:50,2015-12-02 11:17:32,Estrutura,User 25,RETIFICACAO
