case,cavities,material_type,molde_area,costs,complexity,subcontracting,num_peca,start_timestamp,time:timestamp,activity,org:resource
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-04-19 08:00:32,2016-04-19 08:00:38,Preliminares,User 114
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-04-19 16:24:33,2016-04-27 15:50:18,Bancada,User 115
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-04-20 08:35:52,2016-04-28 09:16:44,Estrutura,User 25
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-04-20 11:22:10,2016-04-29 22:38:23,Bancada,User 96
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-04-27 13:31:22,2016-04-27 16:59:57,Estrutura,User 22
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-04-27 14:42:14,2016-05-07 04:40:22,Bancada,User 118
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-04-28 07:56:28,2016-04-28 11:35:42,Preliminares,User 22
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-04-28 07:59:56,2016-05-08 02:16:13,Bancada,User 96
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-04-28 11:32:41,2016-05-08 08:18:16,Torno,User 51
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-04-28 13:51:40,2016-05-08 15:16:44,Bancada,User 96
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-04-29 07:59:04,2016-04-29 07:59:07,Preliminares,User 25
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-04-29 08:00:00,2016-05-12 10:53:27,Bancada,User 118
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-03 13:41:05,2016-05-03 16:12:13,Torno,User 51
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-04 07:59:56,2016-05-17 23:35:18,Bancada,User 94
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-04 12:22:11,2016-05-04 12:31:37,Retificacao,User 99
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-04 13:29:55,2016-05-18 16:10:02,Bancada,User 94
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-04 13:31:49,2016-05-04 17:01:39,Retificacao,User 99
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-04 14:11:38,2016-05-04 15:19:39,Torno,User 51
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-06 07:59:53,2016-05-20 19:39:57,Bancada,User 96
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-06 08:03:55,2016-05-06 08:35:18,Fresagem,User 74
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-06 12:20:45,2016-05-21 07:01:09,Bancada,User 94
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-06 14:29:17,2016-05-06 17:00:04,Polimento,User 106
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-06 15:35:37,2016-05-21 18:41:06,Bancada,User 94
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-07 08:58:52,2016-05-07 12:00:04,Polimento,User 106
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-09 07:59:55,2016-05-24 15:25:09,Bancada,User 94
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-09 08:03:43,2016-05-09 09:29:47,Polimento,User 106
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-09 08:05:19,2016-05-09 08:53:05,Estrutura,User 25
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-09 08:21:56,2016-05-24 19:04:05,Bancada,User 115
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-11 16:12:21,2016-05-11 18:16:15,Polimento,User 13
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-12 08:12:24,2016-05-28 05:35:36,Bancada,User 11
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-12 14:22:06,2016-05-12 19:33:35,Prensa,User 96
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-13 07:59:45,2016-05-13 12:29:47,Bancada,User 11
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-13 07:59:52,2016-05-13 12:30:03,Prensa,User 96
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-13 13:30:01,2016-05-13 17:02:00,Bancada,User 11
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-13 13:30:05,2016-05-13 17:03:02,Prensa,User 96
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-13 15:19:18,2016-05-29 17:23:36,Bancada,User 11
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-14 08:00:13,2016-05-14 10:53:20,Prensa,User 96
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-14 10:53:20,2016-05-31 09:14:01,Bancada,User 118
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-16 17:51:24,2016-05-16 19:00:20,Polimento,User 106
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-17 07:59:52,2016-06-03 12:04:53,Bancada,User 118
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-17 08:01:52,2016-05-17 11:56:57,Polimento,User 106
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-17 11:31:56,2016-06-04 03:04:04,Bancada,User 115
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-18 14:47:34,2016-05-18 14:56:45,Polimento,User 106
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-18 17:14:21,2016-06-05 14:25:51,Bancada,User 96
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-19 08:00:51,2016-05-19 08:51:17,Polimento,User 106
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-19 13:53:31,2016-05-19 15:18:33,Fresagem,User 71
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-20 08:03:05,2016-06-07 15:41:53,Bancada,User 96
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-20 16:45:57,2016-06-08 01:59:59,Polimento,User 106
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-21 08:00:00,2016-06-09 18:12:16,Bancada,User 96
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-05-31 14:47:00,2016-06-20 03:08:45,Retificacao,User 37
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-06-06 15:45:30,2016-06-26 07:42:04,Bancada,User 115
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-06-07 09:15:22,2016-06-07 11:10:44,Estrutura,User 25
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-06-07 09:59:59,2016-06-07 11:49:18,Polimento,User 106
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-06-07 10:23:41,2016-06-27 19:51:28,Bancada,User 96
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-07-11 08:29:18,2016-07-11 12:30:04,Estrutura,User 25
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-07-11 13:29:42,2016-07-11 15:28:33,Preliminares,User 25
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-07-11 13:30:48,2016-08-01 14:39:15,Bancada,User 96
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-07-18 16:18:49,2016-07-18 18:30:50,Estrutura,User 25
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-07-20 08:02:09,2016-07-20 08:02:13,Preliminares,User 25
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-07-22 08:21:42,2016-08-13 09:30:21,Bancada,User 96
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-09-01 09:45:01,2016-09-01 12:11:01,Estrutura,User 25
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-09-06 17:28:04,2016-09-29 08:50:19,Bancada,User 118
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-10-24 15:22:25,2016-10-24 17:27:02,Fresagem,User 72
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-11-04 10:29:33,2016-11-28 13:23:39,Bancada,User 96
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-12-06 10:28:17,2016-12-30 15:45:21,Prensa,User 115
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2016-12-06 13:30:24,2016-12-31 20:46:59,Bancada,User 121
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2017-03-16 16:37:11,2017-04-11 01:36:22,Estrutura,User 25
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2017-03-17 08:45:02,2017-04-11 21:36:54,Preliminares,User 25
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2017-03-24 14:55:48,2017-04-20 00:20:38,Bancada,User 94
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2017-04-06 15:10:16,2017-04-06 16:27:58,Fresagem,User 74
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2017-04-11 08:03:32,2017-05-08 15:41:08,Bancada,User 121
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2017-04-13 08:05:04,2017-04-13 12:14:42,Retificacao,User 37
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2017-04-13 13:29:08,2017-05-11 05:40:17,Bancada,User 96
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2017-04-17 11:17:15,2017-04-17 11:58:36,Polimento,User 13
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2017-04-18 15:50:23,2017-04-18 18:32:00,Bancada,User 14
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2017-05-18 08:01:06,2017-05-18 08:49:34,Estrutura,User 25
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2017-06-19 13:53:04,2017-06-19 14:58:18,Trabalho Interno,User 25
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2017-06-22 08:53:34,2017-07-20 11:00:32,Bancada,User 96
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2017-06-27 14:12:02,2017-06-27 15:33:19,Trabalho Interno,User 25
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2017-07-03 10:34:23,2017-08-01 20:42:54,Bancada,User 115
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2017-07-27 19:35:20,2017-08-26 13:03:05,Polimento,User 106
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2017-12-11 13:53:37,2017-12-11 14:51:08,Estrutura,User 25
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2017-12-14 08:14:31,2018-01-14 01:26:32,Bancada,User 115
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-01-19 12:01:11,2018-01-19 12:30:06,Estrutura,User 27
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-01-19 13:28:56,2018-01-19 15:06:09,Preliminares,User 27
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-01-19 15:37:10,2018-01-19 17:02:47,Estrutura,User 27
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-01-22 08:00:49,2018-02-22 06:58:29,Preliminares,User 27
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-01-26 08:56:13,2018-02-26 20:52:20,Bancada,User 94
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-01-30 11:08:55,2018-01-30 16:14:54,Torno,User 51
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-01-31 09:06:40,2018-01-31 12:09:53,Bancada,User 121
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-01-31 14:46:10,2018-03-04 08:49:21,Fresagem,User 71
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-02-02 09:04:53,2018-02-02 12:36:08,Bancada,User 64
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-02-02 11:37:20,2018-02-02 12:03:50,Retificacao,User 128
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-02-02 13:31:08,2018-02-02 14:29:35,Bancada,User 64
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-02-05 12:42:24,2018-03-09 07:42:06,Polimento,User 13
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-02-05 17:57:49,2018-03-10 04:56:37,Bancada,User 137
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-03-28 10:01:29,2018-04-29 23:18:24,Preliminares,User 114
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-04-10 14:01:12,2018-05-13 21:27:32,Bancada,User 14
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-06-19 08:55:53,2018-06-19 11:07:57,Preliminares,User 114
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-06-19 10:42:57,2018-07-22 21:06:10,Bancada,User 141
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-06-19 12:22:49,2018-06-19 14:07:02,Torno,User 51
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-06-19 13:35:35,2018-07-23 05:51:19,Bancada,User 118
2846,2+2,PA66 GF40,Automovel,106000,3,0,900,2018-06-21 10:35:44,2018-06-21 10:42:49,Preliminares,User 114
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-03-08 03:54:49,2016-03-08 13:02:20,Desenho Eletrodos,User 43
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-03-21 08:38:05,2016-03-21 15:33:06,Fio,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-03-31 07:35:26,2016-04-01 00:54:26,Maquinacao,User 47
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-03-31 22:28:28,2016-03-31 22:28:29,Desenho Eletrodos,User 43
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-02 09:40:15,2016-04-05 18:53:39,Maquinacao de Eletrodos,User 40
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-04 21:21:33,2016-04-08 11:33:45,CAM,User 50
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-12 15:36:51,2016-04-12 19:06:15,Maquinacao,User 50
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-12 18:11:47,2016-04-16 23:31:15,Erosao,User 42
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-13 08:52:21,2016-04-13 18:25:52,Fio,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-13 17:29:24,2016-04-18 14:27:22,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-13 23:22:01,2016-04-14 07:03:03,Maquinacao,User 47
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-13 23:31:00,2016-04-19 02:39:59,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-14 07:03:07,2016-04-14 13:09:46,Maquinacao,User 48
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-14 07:11:00,2016-04-19 12:44:35,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-14 08:51:56,2016-04-14 12:10:57,Fio,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-14 13:09:55,2016-04-14 16:59:27,Maquinacao,User 50
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-14 13:58:07,2016-04-19 23:28:37,Fio,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-14 18:02:26,2016-04-20 13:09:30,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-14 18:44:27,2016-04-14 19:17:46,Fio,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-14 19:00:00,2016-04-21 05:28:12,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-15 09:21:26,2016-04-21 21:19:49,Fio,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-15 16:25:41,2016-04-15 17:00:19,Maquinacao de Eletrodos,User 40
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-16 00:06:40,2016-04-26 04:53:14,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-18 09:31:46,2016-04-18 12:19:22,Fio,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-18 09:53:00,2016-04-28 18:34:34,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-18 13:37:22,2016-04-18 16:08:27,Fio,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-18 13:59:00,2016-04-29 00:37:34,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-18 16:08:27,2016-04-18 16:10:32,Fio,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-18 17:05:00,2016-04-29 21:13:12,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-19 11:24:36,2016-04-19 18:38:02,Fio,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-19 16:37:20,2016-05-01 19:51:44,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-19 18:23:49,2016-04-19 18:50:17,Maquinacao de Eletrodos,User 40
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-19 18:28:00,2016-05-02 12:42:24,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-20 08:20:02,2016-04-20 18:22:28,Fio,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-20 10:02:00,2016-05-04 20:33:52,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-21 08:33:00,2016-04-21 10:24:45,Fio,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-21 12:22:31,2016-05-06 21:42:59,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-22 09:22:57,2016-05-08 03:20:50,Fio,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-23 07:09:46,2016-05-09 03:31:17,Erosao,User 97
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-26 08:41:26,2016-04-26 19:14:11,Fio,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-04-26 09:33:29,2016-05-12 11:57:48,Polimento,User 13
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-05-06 05:08:37,2016-05-06 13:07:20,Desenho Eletrodos,User 43
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-05-06 16:30:37,2016-05-23 00:05:50,Maquinacao,User 36
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-05-10 09:34:06,2016-05-26 21:27:39,Polimento,User 106
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-05-19 10:18:47,2016-06-05 04:35:03,Erosao,User 97
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-07-13 17:44:01,2016-07-30 13:49:22,Maquinacao de Eletrodos,User 40
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-07-15 11:44:38,2016-07-15 16:21:58,Erosao,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-07-19 16:33:45,2016-08-05 15:14:45,Maquinacao de Eletrodos,User 42
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2016-10-26 09:05:00,2016-11-13 00:54:37,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2017-04-04 22:59:00,2017-04-22 23:57:56,Maquinacao,User 43
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2017-06-22 15:35:37,2017-07-10 18:46:12,Erosao,User 97
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2017-12-14 15:42:01,2017-12-14 15:55:21,Maquinacao de Eletrodos,User 42
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2017-12-15 08:52:49,2018-01-02 12:26:39,Erosao,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2018-01-29 18:03:21,2018-01-29 19:29:16,Maquinacao de Eletrodos,User 42
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2018-02-01 14:04:04,2018-02-19 22:02:19,Erosao,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2018-04-11 20:20:12,2018-04-11 21:31:32,Maquinacao de Eletrodos,User 42
2846,2+2,PA66 GF40,Automovel,106000,3,0,200,2018-04-16 16:11:58,2018-05-05 03:41:24,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,0,2016-03-11 14:38:02,2016-03-17 22:35:07,Maquinacao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,0,2017-04-10 08:58:34,2017-04-16 20:00:44,Erosao,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-03-12 03:30:02,2016-03-12 04:59:38,CAM,User 43
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-03-17 15:48:23,2016-03-18 05:08:07,Fresagem,User 71
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-03-21 10:37:51,2016-03-22 15:57:56,Maquinacao,User 108
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-03-22 09:50:08,2016-03-24 00:40:32,Fresagem,User 72
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-03-31 11:15:07,2016-04-02 10:21:01,Retificacao,User 37
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-04-01 15:25:26,2016-04-04 07:55:15,Maquinacao,User 43
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-04-07 13:20:00,2016-04-11 03:03:01,Maquinacao de Eletrodos,User 40
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-04-09 11:54:22,2016-04-14 02:46:15,Maquinacao,User 43
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-04-14 11:38:30,2016-04-19 13:12:47,Maquinacao de Eletrodos,User 40
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-04-22 15:59:38,2016-04-28 05:19:52,Polimento,User 106
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-05-10 22:29:52,2016-05-16 21:50:08,Maquinacao,User 36
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-05-17 15:10:00,2016-05-23 15:33:16,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-05-19 12:22:40,2016-05-19 12:57:43,Maquinacao de Eletrodos,User 42
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-05-19 15:41:32,2016-05-25 18:48:40,Erosao,User 40
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-05-23 09:12:52,2016-05-23 09:30:23,Polimento,User 106
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-07-13 16:25:39,2016-07-20 04:19:54,Maquinacao de Eletrodos,User 42
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-09-20 10:04:00,2016-09-27 00:02:15,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-09-21 14:25:10,2016-09-21 14:27:55,Maquinacao de Eletrodos,User 42
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-09-21 14:37:00,2016-09-28 04:49:15,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-09-21 15:18:05,2016-09-21 15:22:35,Maquinacao de Eletrodos,User 42
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-09-21 15:34:00,2016-09-28 05:49:15,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-09-21 16:59:15,2016-09-21 18:57:26,Fresagem,User 71
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-09-22 10:46:58,2016-09-29 01:18:04,Maquinacao de Eletrodos,User 42
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-09-22 11:21:00,2016-09-29 02:09:06,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-09-22 11:53:39,2016-09-22 11:58:25,Maquinacao de Eletrodos,User 42
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-09-22 12:05:00,2016-09-29 03:04:02,Erosao,No User
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-09-22 14:05:01,2016-09-22 14:10:27,Maquinacao de Eletrodos,User 42
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2016-09-22 14:19:20,2016-09-30 17:01:34,Erosao,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2017-04-05 16:26:17,2017-04-05 17:05:30,Maquinacao de Eletrodos,User 42
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2017-04-10 08:55:29,2017-04-18 16:07:59,Erosao,User 97
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2017-04-10 14:12:26,2017-04-10 14:36:56,Maquinacao de Eletrodos,User 42
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2017-04-10 14:42:40,2017-04-19 22:56:03,Erosao,User 97
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2017-06-29 11:18:11,2017-07-08 20:06:59,Maquinacao de Eletrodos,User 42
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2017-07-04 10:23:58,2017-07-13 22:31:21,Erosao,User 97
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2017-12-14 15:55:21,2017-12-14 16:38:16,Maquinacao de Eletrodos,User 42
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2017-12-15 10:30:00,2017-12-26 04:04:35,Erosao,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2018-01-29 19:29:16,2018-01-29 21:00:31,Maquinacao de Eletrodos,User 42
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2018-01-30 12:00:58,2018-02-10 08:17:43,Erosao,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2018-01-31 13:53:00,2018-01-31 14:01:25,Maquinacao de Eletrodos,User 42
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2018-01-31 14:02:37,2018-02-11 10:51:22,Erosao,User 39
2846,2+2,PA66 GF40,Automovel,106000,3,0,80,2018-02-05 14:28:11,2018-02-16 12:34:03,Polimento,User 13
2846,2+2,PA66 GF40,Automovel,106000,3,0,102,2016-03-15 00:48:23,2016-03-15 04:38:39,Maquinacao,User 52
2846,2+2,PA66 GF40,Automovel,106000,3,0,102,2016-04-18 14:25:54,2016-04-18 15:40:19,Bancada,User 115
2846,2+2,PA66 GF40,Automovel,106000,3,0,102,2018-02-05 11:18:05,2018-02-05 16:05:07,Polimento,User 13
2846,2+2,PA66 GF40,Automovel,106000,3,0,103,2016-03-15 02:22:26,2016-03-15 07:44:01,Maquinacao,User 52
2846,2+2,PA66 GF40,Automovel,106000,3,0,103,2016-04-19 12:11:14,2016-04-19 18:15:31,Bancada,User 115
2846,2+2,PA66 GF40,Automovel,106000,3,0,103,2018-02-05 11:44:23,2018-02-05 12:11:56,Polimento,User 13
2846,2+2,PA66 GF40,Automovel,106000,3,0,81,2016-03-17 17:57:09,2016-03-18 09:55:30,Fresagem,User 72
2846,2+2,PA66 GF40,Automovel,106000,3,0,81,2016-03-30 08:00:56,2016-03-31 13:13:09,Retificacao,User 37
2846,2+2,PA66 GF40,Automovel,106000,3,0,81,2016-04-01 10:56:12,2016-04-03 01:13:52,Maquinacao,User 43
2846,2+2,PA66 GF40,Automovel,106000,3,0,81,2016-04-08 11:46:45,2016-04-08 11:57:21,Maquinacao de Eletrodos,User 40
