case,cavities,material_type,molde_area,costs,complexity,subcontracting,num_peca,start_timestamp,time:timestamp,activity,org:resource,sub_processo
3044,2,PCABS-3,Automovel,111600,4,0,200,2018-06-14 21:55:04,2018-07-23 13:12:29,Maquinacao de Eletrodos,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2018-06-18 09:37:00,2018-07-27 03:23:40,Erosao,User 39,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2018-07-10 14:34:43,2018-08-18 15:09:37,Maquinacao de Eletrodos,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2018-07-11 14:06:00,2018-08-19 15:17:29,Erosao,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2018-07-11 14:31:16,2018-07-11 15:50:26,Maquinacao de Eletrodos,User 42,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2018-07-11 14:35:00,2018-08-19 16:27:09,Erosao,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2018-07-11 14:52:26,2018-07-11 14:58:29,Maquinacao de Eletrodos,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2018-07-11 14:56:50,2018-08-19 22:50:29,Erosao,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2018-11-14 04:23:26,2018-12-24 05:46:15,Maquinacao de Eletrodos,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2018-11-14 16:02:00,2018-12-25 06:10:56,Erosao,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2018-11-19 15:22:52,2018-12-30 07:48:16,Maquinacao de Eletrodos,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2018-11-20 10:05:00,2018-12-31 03:37:24,Erosao,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2018-11-23 12:31:52,2019-01-03 10:38:48,Fresagem,User 71,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2018-11-23 16:39:11,2019-01-03 16:16:36,Maquinacao,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2018-11-24 08:36:40,2018-11-24 09:02:05,Fresagem,User 71,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2018-11-24 10:19:00,2019-01-05 01:39:02,Erosao,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2019-02-15 16:56:47,2019-03-29 12:07:11,Maquinacao de Eletrodos,User 4,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2019-02-19 14:17:00,2019-04-03 13:54:24,Erosao,User 8,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2019-10-24 17:32:30,2019-12-06 18:43:23,Maquinacao,User 10,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2019-10-31 15:10:00,2019-12-13 21:01:06,Fio,User 3,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,200,2019-11-20 05:38:08,2020-01-02 21:45:41,Maquinacao de Eletrodos,User 4,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,101,2018-04-12 15:56:00,2018-04-12 16:33:00,Fio,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,101,2018-04-19 13:56:43,2018-04-19 14:43:59,Polimento,User 13,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,101,2018-07-12 14:40:51,2018-07-12 15:14:27,Bancada,User 106,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,101,2018-11-29 10:45:32,2018-11-30 11:25:08,Fresagem,User 71,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,80,2018-07-10 19:48:29,2018-07-23 08:13:50,Maquinacao de Eletrodos,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,80,2018-07-18 08:42:00,2018-07-31 06:23:28,Erosao,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,80,2018-07-18 15:30:59,2018-07-18 16:30:14,Polimento,User 13,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,80,2018-11-19 16:31:13,2018-12-02 14:48:10,Maquinacao de Eletrodos,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,80,2018-11-21 14:38:00,2018-12-04 13:13:57,Erosao,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,201,2018-04-23 14:57:17,2018-04-23 16:48:17,Fresagem,User 71,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,201,2018-04-30 14:25:06,2018-04-30 17:49:54,Polimento,User 13,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,201,2018-07-10 17:59:38,2018-07-13 06:49:48,Maquinacao de Eletrodos,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,201,2018-07-11 15:25:30,2018-07-14 05:01:15,Erosao,User 39,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,9,2018-04-04 10:45:19,2018-04-04 21:35:37,Erosao,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,9,2018-04-04 14:41:00,2018-04-04 16:23:26,Maquinacao de Eletrodos,User 42,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,9,2018-04-04 14:48:00,2018-04-04 15:39:00,Erosao,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,9,2018-04-04 15:02:43,2018-04-05 02:30:33,Maquinacao de Eletrodos,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,9,2018-04-04 16:00:00,2018-04-06 04:59:21,Erosao,No User,RETIFICACAO
3044,2,PCABS-3,Automovel,111600,4,0,89,2018-07-12 08:28:00,2018-07-12 09:35:53,Erosao,No User,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,900,2018-10-22 08:00:26,2018-11-13 17:44:27,Bancada,User 148,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,900,2018-10-30 14:41:55,2018-10-30 15:01:59,Fresagem,User 71,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,900,2018-10-31 14:04:05,2018-11-24 12:52:15,Bancada,User 92,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,900,2018-11-07 11:41:27,2018-12-01 21:04:19,Prensa,User 92,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,900,2018-11-08 12:24:27,2018-12-04 13:11:21,Bancada,User 92,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,900,2018-12-07 15:28:31,2018-12-07 15:54:32,Fresagem,User 74,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,900,2019-01-21 16:00:21,2019-01-21 16:47:37,Estrutura,User 27,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,900,2019-01-22 11:28:40,2019-02-17 17:14:47,Preliminares,User 27,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,900,2019-01-29 09:13:48,2019-01-29 12:30:08,Estrutura,User 27,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,900,2019-01-29 12:59:19,2019-01-29 16:26:57,Preliminares,User 27,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,900,2019-02-04 11:24:28,2019-03-06 02:47:49,Bancada,User 92,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,900,2019-05-06 13:27:45,2019-05-06 17:57:53,Estrutura,User 27,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,900,2019-05-06 15:07:23,2019-06-05 14:33:49,Bancada,User 92,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,200,2018-10-30 15:51:52,2018-11-06 22:14:22,Maquinacao de Eletrodos,No User,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,200,2018-10-31 11:55:00,2018-11-07 18:22:30,Erosao,No User,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,200,2018-11-12 12:35:52,2018-11-19 20:26:01,Polimento,User 13,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,200,2019-02-15 01:48:07,2019-02-22 17:29:22,Maquinacao de Eletrodos,User 4,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,200,2020-02-06 09:17:38,2020-02-14 03:52:23,Erosao,User 8,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,201,2018-11-12 10:06:28,2018-11-12 11:09:47,Polimento,User 13,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,203,2018-11-12 11:28:42,2018-11-12 12:35:52,Polimento,User 13,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,202,2018-11-12 09:28:26,2018-11-13 08:42:35,Polimento,User 13,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,100,2019-02-15 01:19:52,2019-02-22 05:52:06,Maquinacao de Eletrodos,User 4,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,100,2019-02-18 15:35:00,2019-02-25 20:17:14,Erosao,User 2,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,100,2019-02-25 22:15:39,2019-03-05 03:42:18,Maquinacao,User 10,RETIFICACAO
3128,4,ABS+PC,Automovel,95000,5,0,7,2019-04-30 15:48:06,2019-04-30 18:32:45,Fresagem,User 74,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-03-18 10:47:34,2019-03-18 12:30:10,Trabalho Interno,User 70,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-03-18 13:32:51,2019-04-08 08:33:44,Preliminares,User 70,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-03-27 14:10:58,2019-04-17 21:45:40,Bancada,User 96,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-03-28 15:16:44,2019-04-19 02:07:44,Fresagem,User 71,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-03-29 08:48:04,2019-04-22 16:54:46,Bancada,User 121,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-05-02 12:29:26,2019-05-27 02:06:49,Prensa,User 121,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-05-02 16:57:01,2019-05-27 13:10:36,Bancada,User 15,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-05-03 08:01:04,2019-05-03 12:30:33,Prensa,User 121,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-05-03 13:30:09,2019-05-03 17:00:18,Bancada,User 15,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-05-03 13:30:39,2019-05-28 14:31:48,Prensa,User 121,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-05-04 08:01:55,2019-05-31 05:35:33,Bancada,User 121,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-05-13 10:00:00,2019-05-13 11:52:21,Torno,User 51,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-05-13 12:21:27,2019-05-13 12:30:10,Fresagem,User 71,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-05-13 13:30:18,2019-05-13 19:00:05,Bancada,User 121,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-05-13 13:30:41,2019-05-13 14:59:33,Fresagem,User 71,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-05-14 08:01:05,2019-05-14 11:23:05,Bancada,User 121,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-05-23 18:47:38,2019-06-19 16:57:24,Fresagem,User 74,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-07-11 13:30:25,2019-08-07 17:57:08,Bancada,User 94,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-07-15 09:19:21,2019-07-15 11:48:22,Trabalho Interno,User 70,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-07-15 12:00:31,2019-08-12 01:57:59,Bancada,User 93,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-07-16 11:01:41,2019-07-16 12:00:22,Fresagem,User 71,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-07-16 13:30:13,2019-08-15 00:21:42,Bancada,User 76,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-09-05 16:45:25,2019-09-05 17:00:18,Trabalho Interno,User 70,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-09-06 08:56:35,2019-09-06 09:11:28,Preliminares,User 70,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-09-06 10:58:22,2019-09-06 12:32:17,Trabalho Interno,User 70,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-09-06 13:42:22,2019-10-07 10:21:28,Preliminares,User 70,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-09-13 09:13:33,2019-09-13 12:30:07,Bancada,User 76,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-09-13 13:31:50,2019-09-13 16:58:19,Preliminares,User 70,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-09-16 09:27:33,2019-10-19 00:50:33,Bancada,User 92,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-11-05 10:18:34,2019-11-05 11:58:04,Fresagem,User 74,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-11-09 08:39:06,2019-12-14 03:05:29,Bancada,User 64,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-11-19 15:48:25,2019-11-19 17:00:37,Estrutura,User 22,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-11-20 07:32:37,2019-11-20 07:37:17,Preliminares,User 22,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2019-11-26 08:55:42,2019-12-31 04:59:34,Bancada,User 118,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2020-01-07 09:51:06,2020-01-07 12:30:35,Fresagem,User 72,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2020-02-11 11:18:29,2020-03-17 07:37:59,Trabalho Interno,User 77,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2020-02-11 15:17:02,2020-02-11 15:17:05,Preliminares,User 77,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2020-02-14 10:27:27,2020-02-14 12:30:04,Trabalho Interno,User 25,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2020-02-14 13:30:13,2020-03-21 11:45:20,Preliminares,User 25,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2020-02-26 15:29:16,2020-04-03 04:56:57,Bancada,User 64,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2020-03-06 14:42:16,2020-04-12 09:28:08,Polimento,User 106,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2020-03-07 08:55:11,2020-04-13 11:46:18,Bancada,User 64,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2020-03-09 08:00:54,2020-03-09 09:48:27,Polimento,User 106,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2020-03-09 10:58:45,2020-04-17 03:17:25,Bancada,User 64,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2020-03-31 13:38:10,2020-03-31 19:52:47,Trabalho Interno,User 25,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2020-04-06 07:02:02,2020-05-15 23:16:15,Bancada,User 76,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2020-04-28 08:01:26,2020-06-07 02:33:11,Trabalho Interno,User 25,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2020-05-05 07:15:02,2020-06-14 18:07:51,Bancada,User 64,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2020-06-29 14:33:05,2020-06-29 15:37:16,Fresagem,User 72,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,900,2020-10-26 13:30:20,2020-10-26 15:31:48,Bancada,User 148,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,81,2019-03-20 16:46:00,2019-03-26 14:31:33,Erosao,User 8,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,81,2019-07-17 17:45:47,2019-07-24 13:13:26,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,81,2019-09-18 16:14:39,2019-09-26 16:15:34,Erosao,NoUser,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,81,2019-09-23 09:03:47,2019-10-01 09:54:20,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,81,2019-09-23 12:50:39,2019-10-02 02:20:23,Erosao,User 8,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,81,2020-03-06 08:56:39,2020-03-06 09:46:04,Retificacao,User 142,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,81,2020-03-06 10:35:04,2020-03-15 00:48:22,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,81,2020-03-06 11:05:00,2020-03-15 08:47:26,Erosao,User 8,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,81,2020-04-30 16:44:15,2020-05-09 15:12:25,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,81,2020-05-06 09:11:42,2020-05-15 09:46:18,Erosao,User 39,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,82,2019-07-16 17:57:26,2019-07-20 13:15:05,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,82,2019-09-13 11:12:31,2019-09-20 16:10:09,Erosao,User 39,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,82,2019-09-18 10:30:19,2019-09-25 15:46:47,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,82,2019-09-18 11:08:58,2019-09-25 17:47:50,Erosao,User 8,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,82,2019-09-18 14:53:21,2019-09-18 15:26:36,Maquinacao de Eletrodos,User 42,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,82,2019-09-18 15:23:54,2019-09-25 22:58:31,Erosao,User 8,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,82,2019-09-18 15:30:35,2019-09-18 15:35:51,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,82,2019-09-18 15:33:00,2019-09-25 23:14:37,Erosao,User 8,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,82,2019-09-18 15:38:54,2019-09-18 15:46:16,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,82,2019-09-18 15:42:00,2019-09-25 23:41:37,Erosao,User 8,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,82,2019-09-20 09:50:59,2019-09-27 19:15:51,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,82,2019-09-23 07:55:03,2019-10-01 02:34:34,Erosao,User 8,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,82,2020-03-06 10:57:45,2020-03-14 06:24:21,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,82,2020-03-06 12:04:00,2020-03-14 14:50:56,Erosao,User 8,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,82,2020-04-30 17:07:01,2020-05-08 20:39:51,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,82,2020-05-06 10:47:00,2020-05-14 15:52:31,Erosao,User 8,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,200,2019-03-25 17:11:46,2019-04-22 23:34:55,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,200,2019-03-27 09:20:00,2019-04-24 16:25:28,Erosao,User 8,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,200,2019-04-09 11:00:19,2019-05-07 19:11:27,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,200,2019-04-10 11:53:35,2019-05-09 00:28:36,Erosao,User 8,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,200,2019-05-07 15:36:49,2019-05-07 17:00:23,Fresagem,User 71,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,200,2019-05-08 13:37:02,2019-06-06 05:49:19,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,200,2019-05-09 09:22:20,2019-06-07 02:52:13,Erosao,User 8,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,200,2019-09-16 17:16:43,2019-10-15 12:16:29,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,200,2019-09-19 09:24:54,2019-10-18 05:42:50,Erosao,NoUser,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,200,2019-09-25 10:38:19,2019-10-24 11:19:30,Maquinacao,User 10,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,200,2019-11-05 11:56:30,2019-12-04 14:33:58,Fresagem,User 71,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,200,2019-11-06 14:35:00,2019-12-05 17:36:28,Fio,User 3,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,200,2020-03-03 16:23:00,2020-03-03 16:24:00,Erosao,User 2,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,200,2020-03-03 19:54:14,2020-04-02 16:33:42,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,200,2020-03-04 09:00:00,2020-04-03 06:32:44,Erosao,NoUser,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,200,2020-04-07 10:16:34,2020-05-07 09:33:35,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,200,2020-04-09 07:38:30,2020-05-09 14:14:31,Erosao,User 39,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2019-05-03 10:27:09,2019-05-03 11:13:58,Retificacao,User 142,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2019-09-16 18:01:43,2019-09-21 16:41:33,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2019-09-19 11:18:00,2019-09-24 16:09:56,Erosao,User 2,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2019-09-24 08:50:57,2019-09-24 09:21:47,Maquinacao de Eletrodos,User 42,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2019-09-24 09:11:00,2019-09-29 14:11:56,Erosao,User 2,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2019-09-24 09:21:47,2019-09-24 09:51:07,Maquinacao de Eletrodos,User 42,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2019-09-24 09:22:00,2019-09-29 14:41:56,Erosao,User 2,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2019-09-24 09:28:29,2019-09-29 15:50:34,Maquinacao de Eletrodos,User 42,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2019-09-24 09:53:00,2019-09-24 10:08:00,Erosao,User 2,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2019-09-24 09:59:24,2019-09-24 10:27:50,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2019-09-24 10:09:00,2019-09-29 16:46:05,Erosao,User 2,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2019-09-24 10:23:17,2019-09-24 10:57:58,Maquinacao de Eletrodos,User 42,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2019-09-24 10:25:00,2019-09-29 17:07:05,Erosao,User 2,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2019-09-24 10:28:40,2019-09-24 10:58:37,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2019-09-24 10:57:00,2019-09-24 11:07:00,Erosao,User 2,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2019-09-24 11:00:41,2019-09-24 11:29:50,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2019-09-24 11:10:00,2019-09-29 19:29:05,Erosao,User 2,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2020-03-04 04:43:20,2020-03-10 06:47:25,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2020-03-04 16:30:00,2020-03-04 16:32:00,Erosao,User 2,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2020-03-04 17:04:20,2020-03-10 22:24:11,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2020-03-05 09:09:00,2020-03-11 17:57:51,Erosao,User 2,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2020-03-09 11:09:21,2020-03-15 20:09:22,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2020-03-26 11:58:48,2020-04-01 23:03:57,Fresagem,User 71,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2020-04-06 13:14:19,2020-04-13 01:02:34,Erosao,NoUser,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,80,2020-05-05 14:41:05,2020-05-12 03:41:36,Polimento,User 106,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,1,2019-03-27 15:14:28,2019-03-27 15:28:39,Erosao,User 39,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,100,2019-04-11 11:01:00,2019-04-15 12:22:34,Erosao,User 8,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,100,2019-07-16 01:47:47,2019-07-20 03:12:46,Maquinacao,User 10,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,100,2019-09-16 16:58:23,2019-09-21 00:00:21,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,100,2020-03-05 10:50:32,2020-03-09 18:04:25,Erosao,NoUser,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,100,2020-03-05 14:49:38,2020-03-09 22:40:03,Maquinacao de Eletrodos,User 4,RETIFICACAO
3176,4,PA66 GF40,Automovel,89000,3,0,100,2020-03-06 08:47:10,2020-03-10 18:39:21,Erosao,NoUser,RETIFICACAO
