"case","cavities","material_type","molde_area","costs","complexity","subcontracting","num_peca","start_timestamp","time:timestamp","activity","org:resource","sub_processo","previous_activities","duration","sequence_activities","next_activities"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-13 10:35:04,2014-11-13 12:30:11,"Estrutura","User 25","PRODUCAO",,0.07994212962962963,"Estrutura","Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-13 12:07:09,2014-11-13 12:08:28,"Fresagem","User 71","PRODUCAO","Estrutura;",9.143518518518518E-4,"Estrutura;Fresagem","Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-13 13:30:48,2014-11-13 17:00:34,"Preliminares","User 25","PRODUCAO","Estrutura;Fresagem;",0.1456712962962963,"Estrutura;Fresagem;Preliminares","Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-13 13:35:53,2014-11-13 13:36:34,"Fresagem","User 71","PRODUCAO","Estrutura;Fresagem;Preliminares;",4.7453703703703704E-4,"Estrutura;Fresagem;Preliminares;Fresagem","Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-14 08:00:19,2014-11-14 12:29:53,"Preliminares","User 25","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;",0.18719907407407407,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares","Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-14 10:32:41,2014-11-14 12:29:53,"Estudos Reologicos","User 22","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;",0.08138888888888889,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos","Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-14 13:30:17,2014-11-14 22:11:37,"Preliminares","User 25","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;",0.3620370370370371,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares","Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-17 10:35:35,2014-11-17 12:29:53,"Estrutura","User 25","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;",0.079375,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura","Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-17 13:27:09,2014-11-17 19:00:50,"Preliminares","User 25","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;",0.23172453703703702,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares","Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-18 07:52:42,2014-11-18 08:37:40,"Estrutura","User 22","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;",0.031226851851851853,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura","Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-18 08:00:12,2014-11-18 12:30:03,"Preliminares","User 25","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;",0.18739583333333334,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares","Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-18 11:06:17,2014-11-18 11:24:45,"Pecas","User 22","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;",0.012824074074074073,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas","Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-18 13:28:28,2014-11-19 08:13:35,"Preliminares","User 25","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;",0.7813310185185185,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares","Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-19 11:40:53,2014-11-19 12:29:50,"Estrutura","User 22","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;",0.03399305555555556,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura","Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-19 13:19:03,2014-11-20 11:28:25,"Preliminares","User 25","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;",0.9231712962962962,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares","Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-19 16:38:31,2014-11-20 19:25:51,"Estrutura","User 25","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;",1.1162037037037036,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura","Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-20 13:30:32,2014-11-22 18:14:54,"Preliminares","User 25","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;",2.1974768518518517,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares","Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-25 15:20:08,2014-11-25 17:00:14,"Estrutura","User 25","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;",0.06951388888888889,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura","Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-26 07:56:41,2014-11-29 05:32:42,"Preliminares","User 25","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;",2.900011574074074,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares","Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-11-28 09:35:07,2014-12-01 13:35:43,"Estrutura","User 25","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;",3.1670833333333337,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura","Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-12-01 08:02:26,2014-12-04 21:28:59,"Preliminares","User 25","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;",3.560104166666667,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares","Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-12-02 08:54:36,2014-12-06 05:55:29,"Fresagem","User 74","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;",3.8756134259259256,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem","Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-12-02 13:28:33,2014-12-02 17:00:07,"Preliminares","User 25","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;",0.1469212962962963,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares","Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-12-02 13:32:34,2014-12-06 21:05:22,"Fresagem","User 83","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;",4.314444444444445,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem","Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-12-03 07:57:31,2014-12-03 08:11:47,"Preliminares","User 25","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;",0.009907407407407408,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares","Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-12-03 08:01:44,2014-12-08 14:36:37,"Fresagem","User 83","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;",5.274224537037036,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem","Torno;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-12-05 15:55:44,2014-12-05 17:19:50,"Torno","User 51","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;",0.058402777777777776,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno","Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-12-09 08:31:31,2014-12-09 08:44:39,"Preliminares","User 25","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;",0.00912037037037037,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares","Estrutura;Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-12-09 09:10:12,2014-12-09 10:35:26,"Estrutura","User 25","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;",0.05918981481481481,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura","Preliminares;Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-12-09 14:14:27,2014-12-15 03:03:58,"Preliminares","User 25","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;",5.534386574074074,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares","Estrutura;Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,900,2014-12-18 12:14:03,2014-12-18 12:30:03,"Estrutura","User 23","PRODUCAO","Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;",0.011111111111111112,"Estrutura;Fresagem;Preliminares;Fresagem;Preliminares;Estudos Reologicos;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Pecas;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Estrutura;Preliminares;Fresagem;Preliminares;Fresagem;Preliminares;Fresagem;Torno;Preliminares;Estrutura;Preliminares;Estrutura","Preliminares;Torno;Bancada;Estrutura;Preliminares;Bancada;Fresagem;Bancada;Prensa;Preliminares;Prensa;Bancada;Estrutura;Fresagem;"
